file,face,valence,emotion,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43
..\MultiEmoVA\HighNegative\Q426.jpg,6,-1,surprise,0.50444495677948,0.18090590834617615,0.5425953269004822,0.26396289467811584,0.17047569155693054,0.0,0.7536765336990356,0.014627095311880112,1.0,0.061098869889974594,0.3991672694683075,0.5870899558067322,0.550650417804718,0.0,0.6419137120246887,0.398269385099411,0.009014075621962547,0.06318860501050949,0.15651990473270416,0.7281358242034912
..\MultiEmoVA\HighNegative\Q426.jpg,7,-1,anger,0.3544069528579712,0.15653644502162933,0.8701826930046082,0.28180909156799316,0.0963195189833641,0.0,0.33376818895339966,0.11796847730875015,0.0,0.10780844837427139,0.22148726880550385,0.4249635934829712,0.4706404507160187,0.0,0.4244682788848877,0.6373434066772461,0.6883929371833801,0.28070610761642456,0.20359908044338226,0.05161387845873833
..\MultiEmoVA\HighNegative\Q426.jpg,8,-1,neutral,0.505135178565979,0.49246105551719666,0.22070512175559998,0.23651286959648132,0.8379353880882263,1.0,0.48509520292282104,0.30752745270729065,1.0,0.9023760557174683,0.5447511076927185,0.17646068334579468,0.20586372911930084,1.0,0.42247411608695984,0.022991690784692764,0.9997854828834534,0.42918816208839417,0.06874758750200272,0.5595869421958923
..\MultiEmoVA\HighNegative\Q426.jpg,9,-1,neutral,0.6347424387931824,0.43966132402420044,0.13156607747077942,0.2905755341053009,0.08460932970046997,0.0,0.3161468505859375,0.013758382759988308,1.0,0.03384217247366905,0.2802578806877136,0.33577120304107666,0.4910247027873993,1.0,0.32995498180389404,0.47709187865257263,0.42576515674591064,0.08018683642148972,0.07551112025976181,0.21753686666488647
..\MultiEmoVA\HighNegative\Q426.jpg,10,-1,sadness,0.4814629554748535,0.27683737874031067,0.44857633113861084,0.44173166155815125,0.06297854334115982,0.0,0.11494763195514679,0.01584644615650177,0.0,0.024960022419691086,0.6189435124397278,0.4551275968551636,0.660469114780426,0.0,0.6912248134613037,0.8277745842933655,0.013962844386696815,0.1691981703042984,0.6317598223686218,0.07374449819326401
..\MultiEmoVA\HighNegative\Q426.jpg,11,-1,anger,0.4752771854400635,0.3675905168056488,0.7240846753120422,0.2978328764438629,0.3567049503326416,0.0,0.5650593638420105,0.4856559634208679,0.0,0.3138475716114044,0.2605753540992737,0.271960586309433,0.3083012104034424,1.0,0.3630392253398895,0.032676614820957184,0.9999103546142578,0.9374505877494812,0.18957103788852692,0.8209190368652344
..\MultiEmoVA\HighNegative\Q426.jpg,12,-1,anger,0.6766948103904724,0.2173154205083847,0.7352204322814941,0.34902575612068176,0.14285527169704437,0.0,0.4851412773132324,0.045088522136211395,1.0,0.039543960243463516,0.36496591567993164,0.5824484825134277,0.44322896003723145,0.0,0.5219650268554688,0.20256231725215912,0.9700809121131897,0.37676185369491577,0.0346406064927578,0.4671485126018524
..\MultiEmoVA\HighNegative\Q426.jpg,13,-1,anger,0.40376707911491394,0.20024850964546204,0.5442766547203064,0.26982972025871277,0.4523993730545044,0.0,0.4667928218841553,0.04521648585796356,1.0,0.2897365391254425,0.4008794128894806,0.7884409427642822,0.5271039009094238,0.0,0.5391189455986023,0.7290797829627991,0.9878843426704407,0.3103833794593811,0.07083091884851456,0.6381955146789551
..\MultiEmoVA\HighNegative\Q426.jpg,14,-1,neutral,0.39057785272598267,0.2318442016839981,0.41463661193847656,0.2650434672832489,0.06049622595310211,0.0,0.29538312554359436,0.00037176746991463006,1.0,0.016242511570453644,0.19903720915317535,0.12824063003063202,0.5898147821426392,0.0,0.39379143714904785,0.6716256141662598,0.00388895720243454,0.18010486662387848,0.05567365139722824,0.4907868802547455
..\MultiEmoVA\HighNegative\Q426.jpg,15,-1,sadness,0.5739909410476685,0.47598081827163696,0.19265639781951904,0.3884321451187134,0.5996990203857422,1.0,0.3017691373825073,0.47398480772972107,1.0,0.3379185199737549,0.29113107919692993,0.30939364433288574,0.5745008587837219,0.0,0.7687124013900757,0.5513792634010315,0.652765154838562,0.3418460190296173,0.1735532432794571,0.8594710230827332
..\MultiEmoVA\HighNegative\Q426.jpg,16,-1,anger,0.37299206852912903,0.15548589825630188,0.6529549360275269,0.2374745011329651,0.30703866481781006,0.0,0.5685338377952576,0.9619480967521667,0.0,0.529559314250946,0.8530219793319702,0.45182615518569946,0.22999198734760284,1.0,0.6540080308914185,0.042473793029785156,0.9943172335624695,0.21022851765155792,0.09602025151252747,0.8236677646636963
..\MultiEmoVA\HighNegative\Q442.jpg,0,-1,surprise,0.5359765291213989,0.32690224051475525,0.6765899658203125,0.30258116126060486,0.26823511719703674,1.0,0.479888379573822,0.2193046510219574,1.0,0.25572532415390015,0.35479581356048584,0.4328511357307434,0.4725062847137451,0.0,0.5154131650924683,0.44841697812080383,0.9905741810798645,0.21582205593585968,0.04917687550187111,0.7179656028747559
..\MultiEmoVA\HighNegative\Q442.jpg,1,-1,anger,0.3382415473461151,0.32759401202201843,0.6133994460105896,0.24747398495674133,0.5674147605895996,0.0,0.5929270386695862,0.06369272619485855,0.0,0.36235857009887695,0.7259684801101685,0.45102739334106445,0.3796144723892212,1.0,0.5090060234069824,0.7466290593147278,0.0011478387750685215,0.1618850827217102,0.24854138493537903,0.4503817558288574
..\MultiEmoVA\HighNegative\Q442.jpg,2,-1,sadness,0.7377145886421204,0.4430031180381775,0.4653830826282501,0.3874579071998596,0.22211334109306335,0.0,0.16678327322006226,0.053025491535663605,0.0,0.12793023884296417,0.47389253973960876,0.584086537361145,0.4188332259654999,1.0,0.3872598111629486,0.3979593813419342,0.6583042740821838,0.5704147815704346,0.14878375828266144,0.0233470406383276
..\MultiEmoVA\HighNegative\Q442.jpg,3,-1,fear,0.605182945728302,0.5099214911460876,0.44823965430259705,0.25234687328338623,0.23920774459838867,0.0,0.1577039211988449,0.7738898992538452,0.0,0.07403470575809479,0.3640560805797577,0.643707811832428,0.32923024892807007,1.0,0.6365264654159546,0.02002023160457611,0.9987419247627258,0.8903239369392395,0.09855102747678757,0.18998700380325317
..\MultiEmoVA\HighNegative\Q442.jpg,4,-1,anger,0.4217699468135834,0.13407212495803833,0.7993289232254028,0.25512242317199707,0.15312907099723816,1.0,0.4430154860019684,0.010709407739341259,1.0,0.04491666704416275,0.3038930296897888,0.17931486666202545,0.4916343688964844,0.0,0.4687846004962921,0.1174980029463768,0.9879645109176636,0.5453440546989441,0.05811036005616188,0.3305068910121918
..\MultiEmoVA\HighNegative\Q442.jpg,5,-1,anger,0.41268178820610046,0.3303309381008148,0.23633913695812225,0.23326799273490906,0.348858118057251,0.0,0.19386214017868042,0.0013886581873521209,0.0,0.10686914622783661,0.28870251774787903,0.3552950918674469,0.5074669122695923,1.0,0.2587091624736786,0.12297926098108292,0.9867153763771057,0.4414921700954437,0.03898301720619202,0.6590149998664856
..\MultiEmoVA\HighNegative\Q442.jpg,6,-1,anger,0.2286645919084549,0.151322603225708,0.7707789540290833,0.27158254384994507,0.0746360570192337,0.0,0.3298577070236206,0.012978422455489635,0.0,0.04892469570040703,0.24782207608222961,0.27085554599761963,0.6213905215263367,0.0,0.6056263446807861,0.7485777735710144,0.05262630060315132,0.2632749378681183,0.29308387637138367,0.43652865290641785
..\MultiEmoVA\HighNegative\Q442.jpg,7,-1,neutral,0.4610738456249237,0.6054919958114624,0.32667434215545654,0.38937637209892273,0.421710342168808,0.0,0.47559934854507446,0.059792716056108475,1.0,0.20225678384304047,0.5024346113204956,0.04527043178677559,0.4488319456577301,0.0,0.32332953810691833,0.543802797794342,0.09279336035251617,0.10188806056976318,0.041241101920604706,0.8015475869178772
..\MultiEmoVA\HighNegative\Q442.jpg,8,-1,surprise,0.5024463534355164,0.6721688508987427,0.23143263161182404,0.31975576281547546,0.18824082612991333,0.0,0.2599479556083679,0.0004985610721632838,0.0,0.10052643716335297,0.47523075342178345,0.22288022935390472,0.5188606381416321,0.0,0.5610231757164001,0.7583916783332825,0.19847263395786285,0.1281924694776535,0.30164462327957153,0.4643898010253906
..\MultiEmoVA\HighNegative\Q442.jpg,9,-1,neutral,0.4404599070549011,0.535194993019104,0.3140279948711395,0.26890233159065247,0.35340553522109985,0.0,0.42625170946121216,0.0053812055848538876,1.0,0.27459952235221863,0.8068282008171082,0.24453823268413544,0.28551799058914185,0.0,0.5689506530761719,0.5468013882637024,0.0018641186179593205,0.14763084053993225,0.22707170248031616,0.30330634117126465
..\MultiEmoVA\HighNegative\Q444.jpg,0,-1,anger,0.2193407565355301,0.05067630112171173,0.57606041431427,0.3096408247947693,0.11821318417787552,0.0,0.14181047677993774,0.00271390238776803,0.0,0.030745167285203934,0.6668517589569092,0.5342072248458862,0.5850435495376587,0.0,0.4244888722896576,0.5212661623954773,0.008334793150424957,0.042403481900691986,0.09353053569793701,0.02433810941874981
..\MultiEmoVA\HighNegative\Q444.jpg,1,-1,fear,0.5079211592674255,0.5450050830841064,0.5085271596908569,0.5052367448806763,0.28723475337028503,0.0,0.45478561520576477,0.9906072616577148,1.0,0.36788681149482727,0.3277921974658966,0.5640798807144165,0.17384470999240875,1.0,0.35069528222084045,0.006773115135729313,0.9997623562812805,0.9033350944519043,0.08229030668735504,0.0528172068297863
..\MultiEmoVA\HighNegative\Q446.jpg,0,-1,anger,0.5826948285102844,0.4296031594276428,0.5989693999290466,0.24272508919239044,0.4472273290157318,1.0,0.5690399408340454,0.8010688424110413,1.0,0.5056859850883484,0.7834644317626953,0.7030763626098633,0.37050506472587585,1.0,0.40805837512016296,0.2196720391511917,0.9917880892753601,0.3304576277732849,0.09986499696969986,0.4598017632961273
..\MultiEmoVA\HighNegative\Q446.jpg,1,-1,fear,0.39197564125061035,0.23230978846549988,0.828468382358551,0.4349570572376251,0.21382923424243927,0.0,0.22540995478630066,0.04041316732764244,1.0,0.09759029746055603,0.12247788161039352,0.3838217556476593,0.26926761865615845,1.0,0.2828378975391388,0.054067131131887436,0.9998482465744019,0.8051640391349792,0.09290963411331177,0.12437277287244797
..\MultiEmoVA\HighNegative\Q446.jpg,2,-1,sadness,0.6931391358375549,0.5440816283226013,0.7195354700088501,0.43526750802993774,0.5794912576675415,1.0,0.3312118947505951,0.9179596304893494,0.0,0.4893069565296173,0.3572002649307251,0.34107086062431335,0.28990572690963745,1.0,0.3205253779888153,0.031241418793797493,0.9996652603149414,0.7517920136451721,0.05950673297047615,0.24574367702007294
..\MultiEmoVA\HighNegative\Q446.jpg,3,-1,fear,0.39787960052490234,0.17661097645759583,0.5711719989776611,0.38932859897613525,0.2466723918914795,1.0,0.265585333108902,0.03613661229610443,0.0,0.21777814626693726,0.15504352748394012,0.16316817700862885,0.26293155550956726,1.0,0.14841629564762115,0.01472200732678175,0.9999254941940308,0.8138837814331055,0.1859988421201706,0.3084224462509155
..\MultiEmoVA\HighNegative\Q447.jpg,0,-1,anger,0.3809049725532532,0.08443029224872589,0.8651933073997498,0.2452099770307541,0.4852466285228729,1.0,0.7701146602630615,0.29120442271232605,1.0,0.3086867332458496,0.7318230271339417,0.42089664936065674,0.27588996291160583,1.0,0.6075192093849182,0.009469709359109402,0.9999092817306519,0.9504398703575134,0.28910523653030396,0.72757887840271
..\MultiEmoVA\HighNegative\Q447.jpg,1,-1,surprise,0.5584067702293396,0.2873922288417816,0.22035647928714752,0.6701790690422058,0.08193589001893997,0.0,0.11636002361774445,0.0060609313659369946,0.0,0.02232961915433407,0.39052754640579224,0.38580870628356934,0.5276318788528442,0.0,0.3618902266025543,0.31506454944610596,0.25480917096138,0.5225197672843933,0.10640770196914673,0.026262640953063965
..\MultiEmoVA\HighNegative\Q447.jpg,2,-1,neutral,0.5189439058303833,0.2031169831752777,0.29255005717277527,0.37987610697746277,0.053784143179655075,0.0,0.08316078782081604,0.003112581092864275,0.0,0.013976572081446648,0.2751057744026184,0.20247739553451538,0.4860686659812927,0.0,0.5907062888145447,0.46152523159980774,0.4356469213962555,0.3944888412952423,0.22475574910640717,0.031417496502399445
..\MultiEmoVA\HighNegative\Q447.jpg,3,-1,anger,0.3703320622444153,0.20292551815509796,0.6188862919807434,0.2338378131389618,0.13159768283367157,1.0,0.5123189687728882,0.027168652042746544,0.0,0.09067512303590775,0.6261854767799377,0.377178430557251,0.5431190133094788,0.0,0.7681152820587158,0.7921307682991028,0.3628336191177368,0.07361167669296265,0.17624111473560333,0.7678620219230652
..\MultiEmoVA\HighNegative\Q530.jpg,0,-1,surprise,0.537749171257019,0.2633701264858246,0.48951151967048645,0.5835806727409363,0.12782205641269684,0.0,0.18278653919696808,0.09037195146083832,0.0,0.08966070413589478,0.3694223463535309,0.43962565064430237,0.4823245704174042,0.0,0.2290010303258896,0.1994633823633194,0.9800835847854614,0.7670849561691284,0.24823255836963654,0.02718636952340603
..\MultiEmoVA\HighNegative\Q530.jpg,1,-1,surprise,0.41980689764022827,0.23476281762123108,0.4788822531700134,0.3807191550731659,0.06180640682578087,0.0,0.12828679382801056,0.02318010851740837,1.0,0.04472465068101883,0.320014089345932,0.2894948124885559,0.4725790023803711,0.0,0.4146990478038788,0.5458328127861023,0.011938746087253094,0.06576370447874069,0.10794652998447418,0.09360875934362411
..\MultiEmoVA\HighNegative\Q530.jpg,2,-1,anger,0.23766084015369415,0.13832981884479523,0.6989259123802185,0.36706140637397766,0.0597916916012764,0.0,0.18050146102905273,0.008984286338090897,1.0,0.012661706656217575,0.20674049854278564,0.2444479614496231,0.42675861716270447,0.0,0.6374091506004333,0.45528244972229004,0.08114002645015717,0.1846962422132492,0.2672674059867859,0.08716896921396255
..\MultiEmoVA\HighNegative\Q550.jpg,0,-1,anger,0.309291809797287,0.19603179395198822,0.30216720700263977,0.22477217018604279,0.8306277990341187,0.0,0.7373730540275574,0.6067632436752319,1.0,0.9108832478523254,0.8478409647941589,0.4396541714668274,0.25906044244766235,1.0,0.478910356760025,0.15432341396808624,0.9990241527557373,0.5597168207168579,0.22741110622882843,0.43948498368263245
..\MultiEmoVA\HighNegative\Q550.jpg,1,-1,anger,0.3854276239871979,0.18857796490192413,0.7583239078521729,0.333474338054657,0.12491218745708466,1.0,0.13481362164020538,0.05254155024886131,0.0,0.020360421389341354,0.1886388510465622,0.5341280698776245,0.3911955952644348,0.0,0.44645068049430847,0.13281215727329254,0.984809935092926,0.3376977741718292,0.05343383178114891,0.08281688392162323
..\MultiEmoVA\HighNegative\Q550.jpg,2,-1,anger,0.1853896826505661,0.21741124987602234,0.3790431320667267,0.3554716110229492,0.2760830819606781,0.0,0.2813563942909241,0.1511368751525879,0.0,0.14492744207382202,0.23927652835845947,0.34903791546821594,0.22617140412330627,1.0,0.15795773267745972,0.008060004562139511,0.9999599456787109,0.9228175282478333,0.140483558177948,0.33209240436553955
..\MultiEmoVA\HighNegative\Q550.jpg,3,-1,anger,0.297637403011322,0.20709186792373657,0.3588484525680542,0.3335129916667938,0.05144266039133072,0.0,0.09516340494155884,0.005405072122812271,0.0,0.01726294867694378,0.17540453374385834,0.7612888813018799,0.3932710587978363,0.0,0.5220798254013062,0.1823776662349701,0.992906928062439,0.8468390107154846,0.2523065209388733,0.03432779014110565
..\MultiEmoVA\HighNegative\Q550.jpg,4,-1,anger,0.4432811439037323,0.28009843826293945,0.32543131709098816,0.3428126573562622,0.13162845373153687,0.0,0.1621561497449875,0.0027356604114174843,1.0,0.07156264781951904,0.23209868371486664,0.6462681889533997,0.38310450315475464,1.0,0.7127804756164551,0.21519148349761963,0.7914113402366638,0.4312148094177246,0.18583306670188904,0.04966979846358299
..\MultiEmoVA\HighPositive\Q103.jpg,0,1,sadness,0.3179519474506378,0.3154934048652649,0.14268799126148224,0.23467101156711578,0.9434604644775391,1.0,0.6906803250312805,0.9890378713607788,1.0,0.9365683794021606,0.5113667845726013,0.24699054658412933,0.2944311499595642,1.0,0.15820060670375824,0.03229791298508644,0.9997453093528748,0.7828918695449829,0.26582205295562744,0.1762242615222931
..\MultiEmoVA\HighPositive\Q103.jpg,1,1,happiness,0.2719407081604004,0.2500438988208771,0.27969229221343994,0.2306268960237503,0.9191052317619324,1.0,0.7087111473083496,0.9515554904937744,1.0,0.9852352142333984,0.8870754837989807,0.19468151032924652,0.1270247995853424,1.0,0.07745877653360367,0.006261144299060106,0.9999786615371704,0.8250871896743774,0.04474808648228645,0.7545424699783325
..\MultiEmoVA\HighPositive\Q103.jpg,2,1,happiness,0.33038315176963806,0.09259005635976791,0.25391483306884766,0.22947296500205994,0.9349862933158875,1.0,0.5736727118492126,0.9890934228897095,1.0,0.9780437350273132,0.7410833239555359,0.08266156166791916,0.18047554790973663,1.0,0.12618093192577362,0.053457025438547134,0.9990818500518799,0.7653456926345825,0.15835802257061005,0.7781729698181152
..\MultiEmoVA\HighPositive\Q103.jpg,3,1,happiness,0.2601211369037628,0.3460294008255005,0.15081019699573517,0.2376139760017395,0.9407751560211182,1.0,0.7189186811447144,0.9898111820220947,1.0,0.9815743565559387,0.7025942206382751,0.08001391589641571,0.14523358643054962,1.0,0.10046932846307755,0.01020188257098198,0.9999638795852661,0.5600999593734741,0.1146528497338295,0.27448946237564087
..\MultiEmoVA\HighPositive\Q103.jpg,4,1,anger,0.4087345600128174,0.08821383863687515,0.8504018783569336,0.2864699065685272,0.07330863177776337,0.0,0.44328826665878296,0.0038593632634729147,1.0,0.026526743546128273,0.1203775703907013,0.7328586578369141,0.5398170948028564,0.0,0.6424165368080139,0.4071978032588959,0.8735128045082092,0.10816657543182373,0.3807139992713928,0.38186511397361755
..\MultiEmoVA\HighPositive\Q107.jpg,0,1,neutral,0.512454092502594,0.36022821068763733,0.40908709168434143,0.31599318981170654,0.1940193772315979,0.0,0.26670145988464355,0.04812339320778847,1.0,0.16304948925971985,0.2881048619747162,0.19850970804691315,0.38038763403892517,0.0,0.30343979597091675,0.39810892939567566,0.7993231415748596,0.2798490524291992,0.35586705803871155,0.6438475251197815
..\MultiEmoVA\HighPositive\Q107.jpg,1,1,sadness,0.5044431090354919,0.19838914275169373,0.5366367101669312,0.4245530664920807,0.17713932693004608,1.0,0.2864628732204437,0.05430128797888756,1.0,0.12561815977096558,0.17071552574634552,0.18141119182109833,0.4321792423725128,0.0,0.4024876356124878,0.4918712377548218,0.40290141105651855,0.41769829392433167,0.08266983181238174,0.24622346460819244
..\MultiEmoVA\HighPositive\Q107.jpg,2,1,anger,0.41405439376831055,0.2975049614906311,0.5456228852272034,0.29092922806739807,0.08160587400197983,0.0,0.24997594952583313,0.0032301638275384903,0.0,0.024362726137042046,0.13633066415786743,0.4972456693649292,0.3442336916923523,0.0,0.6774094700813293,0.44764596223831177,0.9953932762145996,0.4645812511444092,0.1772008240222931,0.21553871035575867
..\MultiEmoVA\HighPositive\Q107.jpg,3,1,surprise,0.7081038951873779,0.6761186122894287,0.3604404330253601,0.386972576379776,0.3419070839881897,0.0,0.30078232288360596,0.007253315765410662,0.0,0.17544332146644592,0.32765835523605347,0.4716132879257202,0.5638729333877563,0.0,0.6687087416648865,0.6834251880645752,0.37683403491973877,0.4087355136871338,0.19416557252407074,0.8506187200546265
..\MultiEmoVA\HighPositive\Q107.jpg,4,1,disgust,0.4599566161632538,0.21661588549613953,0.16959315538406372,0.3710502088069916,0.4447820782661438,0.0,0.18133056163787842,0.3204735219478607,0.0,0.4864213168621063,0.7410344481468201,0.20623518526554108,0.34393298625946045,1.0,0.4572211802005768,0.40595272183418274,0.864935040473938,0.036345597356557846,0.1055537685751915,0.036450911313295364
..\MultiEmoVA\HighPositive\Q122.jpg,0,1,happiness,0.36184000968933105,0.3106365501880646,0.3904910385608673,0.29634302854537964,0.5900833606719971,1.0,0.5419129133224487,0.9982910752296448,1.0,0.9068763256072998,0.6906285285949707,0.40631103515625,0.2563362121582031,1.0,0.4242316782474518,0.02940565161406994,0.9997946619987488,0.6200422048568726,0.06974734365940094,0.12966617941856384
..\MultiEmoVA\HighPositive\Q122.jpg,1,1,happiness,0.42015957832336426,0.26997336745262146,0.5092147588729858,0.2563353478908539,0.707446813583374,1.0,0.7399854063987732,0.9855635166168213,1.0,0.8011441826820374,0.808169424533844,0.42768287658691406,0.3355719745159149,1.0,0.5781842470169067,0.1402919590473175,0.9986453652381897,0.23468507826328278,0.2559191882610321,0.8208088874816895
..\MultiEmoVA\HighPositive\Q122.jpg,2,1,sadness,0.3312605619430542,0.20007210969924927,0.3656444549560547,0.22960905730724335,0.7288861274719238,1.0,0.7271352410316467,0.09683873504400253,1.0,0.8122810125350952,0.7248095273971558,0.4236714839935303,0.4398499131202698,1.0,0.4854070246219635,0.06285742670297623,0.9989897608757019,0.8907074332237244,0.42562052607536316,0.18278178572654724
..\MultiEmoVA\HighPositive\Q125.jpg,0,1,happiness,0.2412690371274948,0.30388641357421875,0.05396060645580292,0.34871265292167664,0.8861775398254395,1.0,0.26946938037872314,0.7994455099105835,1.0,0.9736692905426025,0.8079938292503357,0.42160215973854065,0.2658410966396332,1.0,0.1894720047712326,0.01456616260111332,0.9980400204658508,0.5412574410438538,0.013240491040050983,0.01085815392434597
..\MultiEmoVA\HighPositive\Q125.jpg,1,1,surprise,0.3595353066921234,0.1517896056175232,0.21832726895809174,0.4628032147884369,0.08202174305915833,0.0,0.14249931275844574,0.018631070852279663,0.0,0.062115367501974106,0.16560055315494537,0.3764755129814148,0.5458700656890869,0.0,0.626672089099884,0.4080309271812439,0.8436822891235352,0.4961736798286438,0.06706827878952026,0.04571365937590599
..\MultiEmoVA\HighPositive\Q125.jpg,2,1,happiness,0.6188574433326721,0.1825871467590332,0.5453140735626221,0.2478543072938919,0.6221238374710083,0.0,0.5066994428634644,0.09475018829107285,1.0,0.4245228171348572,0.7001826167106628,0.6872386336326599,0.2659335136413574,1.0,0.5054238438606262,0.06367424130439758,0.9940855503082275,0.727797269821167,0.06810739636421204,0.6879389882087708
..\MultiEmoVA\HighPositive\Q125.jpg,3,1,surprise,0.5805342793464661,0.5516589283943176,0.5158733129501343,0.31398752331733704,0.2157520353794098,0.0,0.31467872858047485,0.6718871593475342,0.0,0.30050525069236755,0.36472412943840027,0.29062700271606445,0.5854174494743347,0.0,0.22434137761592865,0.30517393350601196,0.4592972695827484,0.5609778165817261,0.09807348251342773,0.5268410444259644
..\MultiEmoVA\HighPositive\Q125.jpg,4,1,surprise,0.3971763551235199,0.12754379212856293,0.552598237991333,0.23357762396335602,0.05680674687027931,0.0,0.42865821719169617,0.001748161856085062,1.0,0.040048304945230484,0.15204067528247833,0.555044412612915,0.64600670337677,0.0,0.6805127859115601,0.7712907195091248,0.13096964359283447,0.2668573558330536,0.5629032850265503,0.830295741558075
..\MultiEmoVA\HighPositive\Q131.jpg,0,1,happiness,0.3518110513687134,0.3226172924041748,0.3719024956226349,0.24330972135066986,0.9210101366043091,1.0,0.6745365858078003,0.7696443796157837,1.0,0.9739686846733093,0.7435107231140137,0.1817648559808731,0.3113226890563965,1.0,0.06871795654296875,0.28233858942985535,0.9965603947639465,0.3168566823005676,0.2026924341917038,0.7872410416603088
..\MultiEmoVA\HighPositive\Q131.jpg,1,1,happiness,0.38127243518829346,0.4785318672657013,0.2055407166481018,0.2982175350189209,0.9120402932167053,1.0,0.6865452527999878,0.6537104249000549,1.0,0.9473861455917358,0.8799312114715576,0.12569276988506317,0.1848309189081192,1.0,0.18935780227184296,0.012362783774733543,0.9990547299385071,0.5245040059089661,0.015738366171717644,0.32286083698272705
..\MultiEmoVA\HighPositive\Q132.jpg,0,1,happiness,0.1340346485376358,0.11270434409379959,0.14009107649326324,0.27138763666152954,0.8407980799674988,1.0,0.5043962001800537,0.14583022892475128,1.0,0.9461677670478821,0.6409982442855835,0.2954361140727997,0.42075586318969727,1.0,0.4080398976802826,0.4511680006980896,0.88334721326828,0.11740710586309433,0.08946362882852554,0.07808151096105576
..\MultiEmoVA\HighPositive\Q132.jpg,1,1,happiness,0.4590914845466614,0.425394207239151,0.7212321758270264,0.23511666059494019,0.9177072644233704,1.0,0.7819833159446716,0.6233725547790527,0.0,0.960726261138916,0.8433818221092224,0.13478250801563263,0.30568841099739075,1.0,0.42763882875442505,0.08783066272735596,0.9959069490432739,0.2694529891014099,0.055468831211328506,0.7717334032058716
..\MultiEmoVA\HighPositive\Q132.jpg,2,1,happiness,0.3876532316207886,0.42803847789764404,0.3096526265144348,0.21801938116550446,0.9095597863197327,1.0,0.7326436042785645,0.9560641050338745,0.0,0.9645996689796448,0.688654899597168,0.42030850052833557,0.22769306600093842,1.0,0.08002730458974838,0.006308299954980612,0.999971866607666,0.8022794127464294,0.056607820093631744,0.21443885564804077
..\MultiEmoVA\HighPositive\Q134.jpg,0,1,happiness,0.3982662856578827,0.30391037464141846,0.71377032995224,0.38198205828666687,0.44381004571914673,1.0,0.40989309549331665,0.9655012488365173,0.0,0.818221390247345,0.5215533375740051,0.35724133253097534,0.2728371322154999,1.0,0.4345504939556122,0.0279975738376379,0.9995941519737244,0.3483925461769104,0.10918011516332626,0.2415228635072708
..\MultiEmoVA\HighPositive\Q134.jpg,1,1,anger,0.19763854146003723,0.060189735144376755,0.7424414157867432,0.22107981145381927,0.26728537678718567,1.0,0.5285273790359497,0.035751767456531525,1.0,0.1629868596792221,0.8086298704147339,0.6392746567726135,0.47524040937423706,1.0,0.4729985296726227,0.7831571698188782,0.4923258423805237,0.04390128329396248,0.07941678911447525,0.06013992801308632
..\MultiEmoVA\HighPositive\Q134.jpg,2,1,surprise,0.6341812014579773,0.46741607785224915,0.5165802240371704,0.24944524466991425,0.31768256425857544,1.0,0.42879730463027954,0.928390383720398,0.0,0.24372780323028564,0.44069063663482666,0.47508999705314636,0.3911250829696655,1.0,0.28290513157844543,0.07113569974899292,0.9835679531097412,0.5847066044807434,0.05284355953335762,0.4786461591720581
..\MultiEmoVA\HighPositive\Q134.jpg,3,1,fear,0.7739485502243042,0.3434359133243561,0.5635402202606201,0.27112194895744324,0.5407265424728394,1.0,0.5106655955314636,0.005410943180322647,1.0,0.3878234028816223,0.6917082071304321,0.6204106211662292,0.4703097343444824,1.0,0.3982132077217102,0.153835266828537,0.9485373497009277,0.4977777898311615,0.09563975781202316,0.63398277759552
..\MultiEmoVA\HighPositive\Q134.jpg,4,1,anger,0.43794485926628113,0.2764749526977539,0.740018367767334,0.33365461230278015,0.5461333394050598,0.0,0.547572910785675,0.0012070334050804377,0.0,0.3639962077140808,0.3971084654331207,0.2945006489753723,0.435382604598999,1.0,0.625664234161377,0.08372548222541809,0.996356725692749,0.8033496737480164,0.08699144423007965,0.7109020352363586
..\MultiEmoVA\HighPositive\Q134.jpg,5,1,surprise,0.4324098825454712,0.13949666917324066,0.7056522965431213,0.34421929717063904,0.1664368063211441,1.0,0.560545027256012,0.09519062936306,1.0,0.05189187452197075,0.43228140473365784,0.3975292146205902,0.4817019999027252,1.0,0.40490400791168213,0.29500603675842285,0.9450768828392029,0.35192805528640747,0.018551824614405632,0.4170711040496826
..\MultiEmoVA\HighPositive\Q134.jpg,6,1,neutral,0.45357292890548706,0.38976746797561646,0.4436154365539551,0.30433550477027893,0.22432972490787506,0.0,0.18127311766147614,0.1127581000328064,0.0,0.2891432046890259,0.5984927415847778,0.5086348056793213,0.47185564041137695,0.0,0.42212754487991333,0.713735044002533,0.6376604437828064,0.414506733417511,0.2673340141773224,0.11293347179889679
..\MultiEmoVA\HighPositive\Q134.jpg,7,1,anger,0.420538991689682,0.10756763815879822,0.8505544066429138,0.2758743464946747,0.07942161709070206,0.0,0.5852694511413574,0.00019759079441428185,1.0,0.07286518812179565,0.1509326994419098,0.3834112286567688,0.5454463958740234,1.0,0.6529737114906311,0.49461814761161804,0.14659984409809113,0.2154208868741989,0.11556462943553925,0.2618742883205414
